image_id direction image_path processed left_top_x left_top_y right_top_x right_top_y left_middle_x left_middle_y right_middle_x right_middle_y left_bottom_x left_bottom_y right_bottom_x right_bottom_y update_at
509 left images/left_resize/250220160914_l_300_400.jpg 1 109.00000 134.00000 115.00000 142.00000 92.00000 170.00000 96.00000 174.00000 68.00000 217.00000 74.00000 223.00000 2017-01-03 21:48:24
510 left images/left_resize/250320160511_l_300_400.jpg 1 139.00000 115.00000 143.00000 119.00000 110.00000 164.00000 112.00000 167.00000 80.00000 212.00000 84.00000 216.00000 2017-01-03 21:48:34
511 left images/left_resize/250320160713_l_300_400.jpg 1 107.00000 103.00000 111.00000 106.00000 80.00000 160.00000 84.00000 165.00000 55.00000 213.00000 60.00000 219.00000 2017-01-03 21:48:45
512 left images/left_resize/250520160224_l_300_400.jpg 1 118.00000 118.00000 124.00000 123.00000 96.00000 170.00000 100.00000 174.00000 73.00000 218.00000 80.00000 222.00000 2017-01-03 21:48:55
513 left images/left_resize/250520160504_l_300_400.jpg 1 126.00000 119.00000 131.00000 125.00000 102.00000 171.00000 105.00000 177.00000 76.00000 221.00000 81.00000 226.00000 2017-01-03 21:49:05
514 left images/left_resize/250720160106_l_300_400.jpg 1 116.00000 103.00000 122.00000 108.00000 89.00000 166.00000 95.00000 169.00000 66.00000 221.00000 73.00000 227.00000 2017-01-03 21:49:14
515 left images/left_resize/250720160203_l_300_400.jpg 1 128.00000 93.00000 132.00000 98.00000 96.00000 154.00000 102.00000 160.00000 68.00000 210.00000 73.00000 215.00000 2017-01-03 21:49:25
516 left images/left_resize/250920160504_l_300_400.jpg 1 114.00000 94.00000 119.00000 98.00000 87.00000 154.00000 90.00000 158.00000 58.00000 210.00000 62.00000 215.00000 2017-01-03 21:49:35
517 left images/left_resize/251020160323_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
518 left images/left_resize/251120160316_l_300_400.jpg 1 121.00000 114.00000 124.00000 118.00000 91.00000 166.00000 96.00000 170.00000 65.00000 214.00000 70.00000 219.00000 2017-01-03 21:50:19
519 left images/left_resize/251120160608_l_300_400.jpg 1 122.00000 120.00000 129.00000 126.00000 99.00000 170.00000 104.00000 176.00000 74.00000 221.00000 80.00000 225.00000 2017-01-03 21:50:30
520 left images/left_resize/251120161109_l_300_400.jpg 1 115.00000 142.00000 121.00000 149.00000 99.00000 172.00000 105.00000 177.00000 80.00000 218.00000 84.00000 224.00000 2017-01-03 21:50:40
521 left images/left_resize/251220160504_l_300_400.jpg 1 124.00000 118.00000 128.00000 122.00000 99.00000 169.00000 104.00000 173.00000 76.00000 219.00000 80.00000 225.00000 2017-01-03 21:50:49
522 left images/left_resize/251320160817_l_300_400.jpg 1 114.00000 104.00000 120.00000 110.00000 86.00000 162.00000 92.00000 168.00000 62.00000 214.00000 67.00000 219.00000 2017-01-03 21:50:59
523 left images/left_resize/251420160518_l_300_400.jpg 1 109.00000 104.00000 116.00000 110.00000 84.00000 162.00000 90.00000 167.00000 60.00000 214.00000 64.00000 218.00000 2017-01-03 21:51:09
524 left images/left_resize/251420160921_l_300_400.jpg 1 108.00000 107.00000 115.00000 112.00000 84.00000 162.00000 90.00000 169.00000 61.00000 213.00000 65.00000 217.00000 2017-01-03 21:51:20
525 left images/left_resize/251620161026_l_300_400.jpg 1 116.00000 139.00000 124.00000 146.00000 101.00000 171.00000 107.00000 177.00000 77.00000 219.00000 81.00000 226.00000 2017-01-03 21:51:31
526 left images/left_resize/251720160309_l_300_400.jpg 1 107.00000 142.00000 112.00000 145.00000 91.00000 170.00000 97.00000 175.00000 68.00000 218.00000 73.00000 221.00000 2017-01-03 21:51:50
527 left images/left_resize/251820160504_l_300_400.jpg 1 118.00000 105.00000 124.00000 110.00000 88.00000 162.00000 94.00000 168.00000 64.00000 214.00000 69.00000 219.00000 2017-01-03 21:52:00
528 left images/left_resize/251920160511_l_300_400.jpg 1 132.00000 120.00000 136.00000 124.00000 106.00000 171.00000 112.00000 176.00000 84.00000 220.00000 88.00000 224.00000 2017-01-03 21:52:11
529 left images/left_resize/252020160420_l_300_400.jpg 1 123.00000 118.00000 127.00000 121.00000 93.00000 170.00000 97.00000 174.00000 64.00000 221.00000 68.00000 225.00000 2017-01-03 21:52:21
530 left images/left_resize/252020160826_l_300_400.jpg 1 113.00000 109.00000 119.00000 111.00000 88.00000 165.00000 93.00000 170.00000 62.00000 219.00000 68.00000 223.00000 2017-01-03 21:52:30
531 left images/left_resize/252120160921_l_300_400.jpg 1 108.00000 116.00000 114.00000 121.00000 80.00000 176.00000 84.00000 182.00000 54.00000 229.00000 61.00000 234.00000 2017-01-03 21:52:41
532 left images/left_resize/252220160323_l_300_400.jpg 1 132.00000 97.00000 136.00000 102.00000 96.00000 158.00000 103.00000 163.00000 69.00000 208.00000 75.00000 213.00000 2017-01-03 21:52:51
533 left images/left_resize/252320160219_l_300_400.jpg 1 115.00000 94.00000 122.00000 99.00000 87.00000 159.00000 94.00000 166.00000 63.00000 215.00000 66.00000 219.00000 2017-01-03 21:53:01
534 left images/left_resize/252420160224_l_300_400.jpg 1 125.00000 116.00000 131.00000 120.00000 100.00000 167.00000 105.00000 174.00000 76.00000 220.00000 79.00000 224.00000 2017-01-03 21:53:14
535 left images/left_resize/252620160629_l_300_400.jpg 1 129.00000 118.00000 135.00000 122.00000 105.00000 171.00000 109.00000 175.00000 83.00000 218.00000 87.00000 222.00000 2017-01-03 21:53:24
536 left images/left_resize/252920161109_l_300_400.jpg 1 116.00000 110.00000 121.00000 116.00000 90.00000 168.00000 96.00000 174.00000 68.00000 218.00000 72.00000 223.00000 2017-01-03 21:53:33
537 left images/left_resize/253020160106_l_300_400.jpg 1 97.00000 129.00000 103.00000 134.00000 85.00000 159.00000 88.00000 162.00000 59.00000 216.00000 62.00000 218.00000 2017-01-03 21:53:45
538 left images/left_resize/253020160413_l_300_400.jpg 1 117.00000 102.00000 122.00000 107.00000 91.00000 158.00000 96.00000 162.00000 67.00000 211.00000 72.00000 214.00000 2017-01-03 21:53:56
539 left images/left_resize/253120160622_l_300_400.jpg 1 119.00000 104.00000 124.00000 110.00000 92.00000 162.00000 96.00000 166.00000 67.00000 214.00000 71.00000 218.00000 2017-01-03 21:54:07
540 left images/left_resize/253220160205_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
541 left images/left_resize/253220160622_l_300_400.jpg 1 120.00000 90.00000 126.00000 97.00000 91.00000 156.00000 96.00000 159.00000 64.00000 210.00000 68.00000 214.00000 2017-01-03 21:54:33
542 left images/left_resize/253220160916_l_300_400.jpg 1 108.00000 106.00000 114.00000 110.00000 83.00000 164.00000 85.00000 168.00000 56.00000 223.00000 62.00000 228.00000 2017-01-03 21:54:42
543 left images/left_resize/253220161005_l_300_400.jpg 1 113.00000 114.00000 118.00000 118.00000 85.00000 170.00000 91.00000 174.00000 63.00000 217.00000 69.00000 221.00000 2017-01-03 21:54:51
544 left images/left_resize/253220161116_l_300_400.jpg 1 104.00000 125.00000 109.00000 130.00000 80.00000 179.00000 84.00000 183.00000 53.00000 233.00000 60.00000 238.00000 2017-01-03 21:55:07
545 left images/left_resize/253320160113_l_300_400.jpg 1 115.00000 118.00000 120.00000 122.00000 94.00000 166.00000 97.00000 170.00000 68.00000 222.00000 75.00000 226.00000 2017-01-03 21:55:16
546 left images/left_resize/253420160506_l_300_400.jpg 1 110.00000 110.00000 115.00000 114.00000 84.00000 166.00000 89.00000 171.00000 59.00000 221.00000 66.00000 227.00000 2017-01-03 21:55:25
547 left images/left_resize/253420160525_l_300_400.jpg 1 109.00000 111.00000 113.00000 115.00000 87.00000 157.00000 92.00000 162.00000 60.00000 206.00000 66.00000 211.00000 2017-01-03 21:55:34
548 left images/left_resize/253620160108_l_300_400.jpg 1 119.00000 110.00000 124.00000 112.00000 90.00000 171.00000 94.00000 176.00000 64.00000 222.00000 70.00000 226.00000 2017-01-03 21:55:43
549 left images/left_resize/253620160720_l_300_400.jpg 1 151.00000 118.00000 154.00000 123.00000 127.00000 164.00000 130.00000 166.00000 102.00000 211.00000 104.00000 216.00000 2017-01-03 21:55:53
550 left images/left_resize/253820160713_l_300_400.jpg 1 126.00000 86.00000 132.00000 90.00000 98.00000 148.00000 102.00000 153.00000 72.00000 202.00000 78.00000 207.00000 2017-01-03 21:56:02
551 left images/left_resize/254020160810_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
552 left images/left_resize/254320160309_l_300_400.jpg 1 120.00000 119.00000 124.00000 123.00000 92.00000 174.00000 96.00000 179.00000 68.00000 222.00000 72.00000 225.00000 2017-01-03 21:56:23
553 left images/left_resize/254320160729_l_300_400.jpg 1 116.00000 107.00000 122.00000 112.00000 90.00000 164.00000 94.00000 168.00000 66.00000 218.00000 70.00000 222.00000 2017-01-03 21:56:32
554 left images/left_resize/254320160907_l_300_400.jpg 1 112.00000 110.00000 116.00000 114.00000 85.00000 163.00000 91.00000 168.00000 64.00000 214.00000 68.00000 217.00000 2017-01-03 21:56:41
555 left images/left_resize/254420160108_l_300_400.jpg 1 116.00000 107.00000 121.00000 113.00000 89.00000 166.00000 95.00000 170.00000 66.00000 218.00000 72.00000 224.00000 2017-01-03 21:56:49
556 left images/left_resize/254420161111_l_300_400.jpg 1 113.00000 108.00000 120.00000 114.00000 89.00000 168.00000 94.00000 174.00000 65.00000 222.00000 71.00000 226.00000 2017-01-03 21:56:58
557 left images/left_resize/254520160504_l_300_400.jpg 1 117.00000 103.00000 123.00000 109.00000 90.00000 162.00000 96.00000 166.00000 68.00000 214.00000 72.00000 218.00000 2017-01-03 21:57:07
558 left images/left_resize/254520160511_l_300_400.jpg 1 101.00000 130.00000 107.00000 134.00000 85.00000 162.00000 90.00000 166.00000 60.00000 216.00000 65.00000 222.00000 2017-01-03 21:57:18
559 left images/left_resize/254620160210_l_300_400.jpg 1 123.00000 111.00000 129.00000 116.00000 97.00000 168.00000 103.00000 173.00000 71.00000 224.00000 76.00000 229.00000 2017-01-03 21:57:30
560 left images/left_resize/254620160323_l_300_400.jpg 1 92.00000 102.00000 98.00000 106.00000 68.00000 158.00000 74.00000 163.00000 44.00000 214.00000 48.00000 218.00000 2017-01-03 21:57:39
561 left images/left_resize/254620160907_l_300_400.jpg 1 129.00000 109.00000 133.00000 115.00000 99.00000 171.00000 104.00000 176.00000 72.00000 227.00000 78.00000 233.00000 2017-01-03 21:57:50
562 left images/left_resize/254720160610_l_300_400.jpg 1 116.00000 107.00000 121.00000 111.00000 90.00000 164.00000 99.00000 170.00000 68.00000 218.00000 72.00000 222.00000 2017-01-03 21:58:02
563 left images/left_resize/254720160928_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
564 left images/left_resize/254720161005_l_300_400.jpg 1 115.00000 95.00000 120.00000 99.00000 83.00000 158.00000 88.00000 162.00000 55.00000 212.00000 60.00000 216.00000 2017-01-03 21:58:23
565 left images/left_resize/254820160113_l_300_400.jpg 1 123.00000 115.00000 128.00000 118.00000 100.00000 168.00000 105.00000 173.00000 76.00000 218.00000 81.00000 222.00000 2017-01-03 21:58:32
566 left images/left_resize/254820160921_l_300_400.jpg 1 98.00000 106.00000 104.00000 110.00000 73.00000 171.00000 78.00000 175.00000 54.00000 222.00000 58.00000 226.00000 2017-01-03 21:58:42
567 left images/left_resize/254920160106_l_300_400.jpg 1 112.00000 129.00000 118.00000 135.00000 92.00000 173.00000 97.00000 178.00000 66.00000 226.00000 71.00000 230.00000 2017-01-03 21:58:50
568 left images/left_resize/254920160413_l_300_400.jpg 1 128.00000 118.00000 132.00000 122.00000 102.00000 170.00000 106.00000 174.00000 78.00000 221.00000 80.00000 225.00000 2017-01-03 21:58:59
569 left images/left_resize/254920160622_l_300_400.jpg 1 132.00000 114.00000 137.00000 118.00000 104.00000 170.00000 108.00000 174.00000 80.00000 220.00000 83.00000 223.00000 2017-01-03 21:59:08
570 left images/left_resize/255020160210_l_300_400.jpg 1 124.00000 114.00000 130.00000 120.00000 100.00000 169.00000 104.00000 173.00000 76.00000 222.00000 80.00000 227.00000 2017-01-03 21:59:16
571 left images/left_resize/255020160318_l_300_400.jpg 1 106.00000 146.00000 111.00000 150.00000 93.00000 174.00000 97.00000 177.00000 68.00000 224.00000 73.00000 228.00000 2017-01-03 21:59:25
572 left images/left_resize/255020160622_l_300_400.jpg 1 104.00000 115.00000 107.00000 119.00000 79.00000 167.00000 84.00000 170.00000 59.00000 215.00000 62.00000 218.00000 2017-01-03 21:59:34
573 left images/left_resize/255020160713_l_300_400.jpg 1 128.00000 113.00000 133.00000 116.00000 100.00000 166.00000 104.00000 169.00000 73.00000 211.00000 78.00000 214.00000 2017-01-03 21:59:43
574 left images/left_resize/255020160729_l_300_400.jpg 1 108.00000 113.00000 112.00000 118.00000 81.00000 168.00000 86.00000 173.00000 54.00000 230.00000 58.00000 234.00000 2017-01-03 21:59:52
575 left images/left_resize/255020161109_l_300_400.jpg 1 121.00000 114.00000 127.00000 118.00000 94.00000 169.00000 100.00000 175.00000 70.00000 222.00000 75.00000 226.00000 2017-01-03 22:00:01
576 left images/left_resize/255120160525_l_300_400.jpg 1 120.00000 108.00000 125.00000 113.00000 93.00000 162.00000 97.00000 166.00000 67.00000 213.00000 72.00000 218.00000 2017-01-03 22:00:11
577 left images/left_resize/255220160907_l_300_400.jpg 1 135.00000 117.00000 141.00000 122.00000 108.00000 171.00000 112.00000 175.00000 84.00000 218.00000 89.00000 222.00000 2017-01-03 22:00:20
578 left images/left_resize/255320160504_l_300_400.jpg 1 125.00000 106.00000 132.00000 110.00000 100.00000 161.00000 105.00000 166.00000 76.00000 216.00000 83.00000 222.00000 2017-01-03 22:00:30
579 left images/left_resize/255320160511_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
580 left images/left_resize/255320160518_l_300_400.jpg 1 118.00000 116.00000 124.00000 120.00000 94.00000 167.00000 99.00000 173.00000 71.00000 221.00000 75.00000 225.00000 2017-01-03 22:00:48
581 left images/left_resize/255320160622_l_300_400.jpg 1 126.00000 115.00000 131.00000 119.00000 96.00000 170.00000 102.00000 174.00000 75.00000 218.00000 79.00000 223.00000 2017-01-03 22:00:56
582 left images/left_resize/255320160907_l_300_400.jpg 1 124.00000 82.00000 128.00000 86.00000 92.00000 145.00000 97.00000 150.00000 66.00000 200.00000 73.00000 204.00000 2017-01-03 22:01:04
583 left images/left_resize/255420160323_l_300_400.jpg 1 128.00000 113.00000 134.00000 119.00000 103.00000 169.00000 107.00000 175.00000 77.00000 219.00000 82.00000 226.00000 2017-01-03 22:01:12
584 left images/left_resize/255520161026_l_300_400.jpg 1 156.00000 102.00000 161.00000 107.00000 129.00000 165.00000 132.00000 170.00000 105.00000 214.00000 108.00000 217.00000 2017-01-03 22:01:20
585 left images/left_resize/255620160615_l_300_400.jpg 1 120.00000 112.00000 127.00000 118.00000 94.00000 169.00000 99.00000 174.00000 68.00000 220.00000 75.00000 225.00000 2017-01-03 22:01:28
586 left images/left_resize/255620160810_l_300_400.jpg 1 110.00000 90.00000 116.00000 95.00000 82.00000 154.00000 86.00000 158.00000 57.00000 208.00000 62.00000 213.00000 2017-01-03 22:01:36
587 left images/left_resize/255620160826_l_300_400.jpg 1 112.00000 106.00000 117.00000 111.00000 86.00000 165.00000 93.00000 171.00000 61.00000 216.00000 68.00000 220.00000 2017-01-03 22:01:44
588 left images/left_resize/255720160506_l_300_400.jpg 1 126.00000 104.00000 133.00000 109.00000 97.00000 166.00000 100.00000 169.00000 67.00000 219.00000 72.00000 224.00000 2017-01-03 22:01:52
589 left images/left_resize/255720160511_l_300_400.jpg 1 128.00000 95.00000 132.00000 100.00000 96.00000 154.00000 100.00000 158.00000 68.00000 208.00000 72.00000 212.00000 2017-01-03 22:02:01
590 left images/left_resize/255720160603_l_300_400.jpg 1 108.00000 111.00000 114.00000 117.00000 84.00000 165.00000 91.00000 169.00000 60.00000 223.00000 64.00000 228.00000 2017-01-03 22:02:10
591 left images/left_resize/255720160907_l_300_400.jpg 1 128.00000 118.00000 136.00000 123.00000 102.00000 178.00000 105.00000 182.00000 75.00000 232.00000 80.00000 236.00000 2017-01-03 22:02:18
592 left images/left_resize/255820160120_l_300_400.jpg 1 119.00000 118.00000 124.00000 122.00000 97.00000 166.00000 100.00000 170.00000 72.00000 216.00000 75.00000 221.00000 2017-01-03 22:02:26
593 left images/left_resize/255820160309_l_300_400.jpg 1 122.00000 114.00000 128.00000 118.00000 97.00000 171.00000 100.00000 174.00000 74.00000 218.00000 80.00000 222.00000 2017-01-03 22:02:36
594 left images/left_resize/255920160928_l_300_400.jpg 1 144.00000 111.00000 149.00000 117.00000 113.00000 171.00000 118.00000 177.00000 87.00000 220.00000 89.00000 225.00000 2017-01-03 22:02:50
595 left images/left_resize/255920161123_l_300_400.jpg 1 130.00000 117.00000 135.00000 122.00000 104.00000 171.00000 108.00000 176.00000 79.00000 218.00000 84.00000 222.00000 2017-01-03 22:02:58
596 left images/left_resize/256020160504_l_300_400.jpg 1 124.00000 104.00000 128.00000 111.00000 96.00000 163.00000 100.00000 166.00000 71.00000 214.00000 76.00000 218.00000 2017-01-03 22:03:07
597 left images/left_resize/256020160810_l_300_400.jpg 1 130.00000 117.00000 135.00000 122.00000 102.00000 172.00000 106.00000 176.00000 79.00000 220.00000 83.00000 225.00000 2017-01-03 22:03:16
598 left images/left_resize/256120160226_l_300_400.jpg 1 113.00000 106.00000 118.00000 112.00000 85.00000 166.00000 93.00000 171.00000 64.00000 218.00000 69.00000 225.00000 2017-01-03 22:03:25
599 left images/left_resize/256120160311_l_300_400.jpg 1 116.00000 109.00000 120.00000 114.00000 90.00000 166.00000 95.00000 169.00000 63.00000 226.00000 70.00000 230.00000 2017-01-03 22:03:33
600 left images/left_resize/256220160316_l_300_400.jpg 1 97.00000 115.00000 102.00000 119.00000 72.00000 170.00000 77.00000 174.00000 48.00000 219.00000 52.00000 222.00000 2017-01-03 22:03:42
601 left images/left_resize/256220160406_l_300_400.jpg 1 106.00000 103.00000 112.00000 106.00000 78.00000 162.00000 84.00000 166.00000 56.00000 211.00000 63.00000 215.00000 2017-01-03 22:03:52
602 left images/left_resize/256220160518_l_300_400.jpg 1 124.00000 102.00000 129.00000 107.00000 93.00000 158.00000 99.00000 163.00000 69.00000 211.00000 76.00000 215.00000 2017-01-03 22:04:01
603 left images/left_resize/256220161026_l_300_400.jpg 1 138.00000 107.00000 143.00000 112.00000 94.00000 173.00000 97.00000 177.00000 60.00000 223.00000 64.00000 228.00000 2017-01-03 22:04:10
604 left images/left_resize/256320160617_l_300_400.jpg 1 112.00000 115.00000 116.00000 119.00000 89.00000 165.00000 94.00000 169.00000 64.00000 219.00000 69.00000 223.00000 2017-01-03 22:04:20
